Business_ID,Cuisine_Type,Name,Address,Coordinates,Number_of_Reviews,Rating,Zipcode
0Y8dv9UHGquFkWlVK7PdjA,Mexican,buddys-burrito-and-taco-bar-brooklyn,"260 Court St, Brooklyn, NY 11231","(40.685341, -73.994661)",155,4,11231
kn7uzFOmLsePDXlN49qYwQ,Mexican,newyorktitlan-brooklyn,"1525 Gates Ave, Brooklyn, NY 11237","(40.6990509033203, -73.9129409790039)",99,4.5,11237
_2aXZ9o3Yl_coNw9-IdqMQ,Mexican,mi-ranchito-new-york,"1468 St Nicholas Ave, New York, NY 10033","(40.850878189059, -73.9325881480936)",40,3.5,10033
tk5cnLJDAlUmX_ZYBGzw1w,Mexican,tacos-y-quesadillas-new-york-2,"1280 Lexington Ave, New York, NY 10028","(40.77993, -73.95546)",11,4.5,10028
hyKnC3_a86vaY2iZUkygWw,Mexican,el-mariachi-restaurant-astoria-2,"3311 Broadway, Astoria, NY 11106","(40.7611304286653, -73.9233571500763)",226,3.5,11106
9yTnfgbCENMZUUAlY1ym9g,Mexican,cabo-bronx,"3764 E Tremont Ave, Bronx, NY 10465","(40.8257522583008, -73.8216018676758)",327,3.5,10465
hg5LjqQ6pTM4U58nJiDylg,Mexican,habanero-mexican-cuisine-bronx,"141 Lincoln Ave, Bronx, NY 10454","(40.80856, -73.92916)",33,4,10454
h5WkewI6U7NjLB_n6WgdvQ,Mexican,handcraft-kitchen-and-cocktails-new-york,"367 3rd Ave, New York, NY 10016","(40.74103, -73.98132)",328,4,10016
ehdmja52dNhEf_Yyipf0eA,Mexican,noches-mexicanas-bronx,"524 Brook Ave, Bronx, NY 10455","(40.81444, -73.91489)",9,3.5,10455
bbSVzQG_vBlc7uKOT-IATQ,Mexican,dos-toros-taqueria-new-york-34,"10 E 48th St, New York, NY 10017","(40.75685, -73.97738)",20,3.5,10017
a9rBsBs6DFNbsKvAmbq3BA,Mexican,emilias-pizza-and-authentic-mexican-food-astoria,"3705 28th Ave, Astoria, NY 11103","(40.7662621, -73.9150543)",39,4.5,11103
-xa6FYrKd98HQaVDu96JyA,Mexican,la-chonas-astoria,"38-07 Broadway, Astoria, NY 11103","(40.7593333, -73.9193226)",8,4.5,11103
RjblkxUBTtzG-tcgFyCofA,Mexican,takumi-taco-new-york-10,"601 W 26th St, Fl 17, New York, NY 10001","(40.751606, -74.00652)",37,4,10001
_sTaigaHcK8Pb1e-IcgGzw,Mexican,jalapeños-sunset-park-2,"5714 5th Ave, Sunset Park, NY 11220","(40.6408689715014, -74.0147714348883)",37,4,11220
qXdxckyNMQ_jFz7ZFvAWXg,Mexican,dos-toros-taqueria-new-york-8,"295 Park Ave S, New York, NY 10010","(40.739847, -73.986326)",129,3.5,10010
N-yqacjOkrrXsGMgogmZWg,Mexican,el-tequilazo-jamaica,"17237 Hillside Ave, Jamaica, NY 11432","(40.7122945231321, -73.7891526480506)",16,4.5,11432
AgHjo6NP9VTuAU8jCKFHjw,Mexican,florentinas-restaurant-brooklyn,"454 Graham Ave, Brooklyn, NY 11211","(40.71867, -73.9449099)",105,4,11211
jhvlGPnHMZYJUMrc2XrSDg,Mexican,estrellita-poblana-bronx,"2231 Westchester Ave, Bronx, NY 10462","(40.83446, -73.85084)",229,4,10462
qIOAlXCCYrwN0VxEEH-Tmw,Mexican,boqueria-spanish-tapas-flatiron-new-york-4,"53 W 19th St, New York, NY 10011","(40.7402927726298, -73.9940709810079)",1184,4,10011
W5j4EA1fDT3EKdXdKABG3Q,Mexican,el-porron-new-york,"1123 1st Ave, New York, NY 10065","(40.7612513, -73.9609554)",317,4,10065
sbdRT4UyIYTFrXfCKraAhQ,Mexican,vera-cruz-brooklyn-8,"195 Bedford Ave, Brooklyn, NY 11211","(40.71729, -73.9579399)",220,3.5,11211
17F3KNRiGTPdDonxCEL5-Q,Mexican,taco-bandito-new-york,"325 8th Ave, New York, NY 10001","(40.7474763497109, -73.9971551748688)",192,3.5,10001
HfVMTVjgxumjFpUF_T8mqg,Mexican,taqueria-sofia-brooklyn,"187 Suydam St, Brooklyn, NY 11221","(40.7000869, -73.9257427)",110,4,11221
Sk-mHDPvuvlCjT1BGKoH4w,Mexican,ottos-tacos-new-york-2,"131 7th Ave S, New York, NY 10014","(40.73454, -74.00206)",253,4,10014
XmogJstBXGY35Y3yjlI9yA,Mexican,la-cafe-new-york-2,"17 W 45th St, New York, NY 10036","(40.7560043334961, -73.9803085327148)",1,4,10036
vUzvlghgEgGClsdiwz2Bfw,Mexican,taqueria-santa-fe-east-elmhurst,"9407 Astoria Blvd, East Elmhurst, NY 11369","(40.76319, -73.87492)",110,4,11369
IS8TakHCKVZc-R_-92jo0Q,Mexican,la-gringa-bar-and-grill-rego-park,"63-34 Woodhaven Blvd, Rego Park, NY 11374","(40.723475, -73.868923)",169,3.5,11374
z3TwiFWdJUvY9tW8QMEseQ,Mexican,taco-dumbo-brooklyn,"56 Prospect St, Brooklyn, NY 11201","(40.700601, -73.988467)",132,4,11201
fc61TdsmBK_iX67P_gI-YA,Mexican,jicama-nyc-new-york-2,"894 Ave Of The Americas, New York, NY 10001","(40.74826, -73.988506)",19,3.5,10001
CaFkfhLxjzPAxS9-G6lNVg,Mexican,cantina-royal-brooklyn,"58 N 3rd St, Brooklyn, NY 11211","(40.7175416270346, -73.9634865865082)",218,3.5,11211
NlouHE3sXGxeLn7UdXsvzg,Mexican,los-hermanos-salazar-bronx,"645 Courtland Ave, Bronx, NY 10451","(40.8189, -73.91862)",3,4,10451
TPN2at7fMDHxeGYuQdQZVA,Mexican,homemade-taqueria-maspeth,"7103 Grand Ave, Maspeth, NY 11378","(40.7279658, -73.8921686)",259,4,11378
TmVOi5Kl6OGXGPj8cn1XyQ,Mexican,gina-la-fornarina-new-york-4,"2028 Broadway, New York, NY 10023","(40.776603, -73.981794)",25,3,10023
o5fBZCGs2HCkibIxQ2-2ig,Mexican,las-margaritas-restaurant-and-bar-queens,"6712 Fresh Pond Rd, Queens, NY 11385","(40.705439, -73.896733)",44,4,11385
7RgdHGMY9Xa2Ur5y7vSBZQ,Mexican,homemade-taqueria-long-island-city,"45-09 34th Ave, Long Island City, NY 11101","(40.7546939084048, -73.9165629007979)",306,4,11101
RLjlJPtciMdE2nEurLmmNQ,Mexican,la-casa-de-los-tacos-secaucus,"290 County Ave, Secaucus, NJ 07094","(40.7740104861106, -74.06321)",153,4,7094
qLh8nLAg8UZE-5Cn_ctCLw,Mexican,el-tenampa-brooklyn,"706 4th Ave, Brooklyn, NY 11232","(40.662425336259, -73.9963044612931)",79,4.5,11232
WJIU2Cu6i6-9n-ZUE5rEQA,Mexican,sabor-a-mexico-taqueria-new-york,"160 1st Ave, New York, NY 10009","(40.7284353669, -73.9844540083)",89,3.5,10009
9ZTyAKZI0cpCbmTYZgNjAA,Mexican,santa-clarita-bronx,"237 Willis Ave, Bronx, NY 10454","(40.809496, -73.922842)",19,4.5,10454
g7pAeomzeIQY4mCfpOyHUQ,Mexican,el-nuevo-caribeno-new-york,"1675 Lexington Ave, New York, NY 10029","(40.79162, -73.94657)",81,4,10029
Uj3QA_FsDcGtn_kpsIxU1w,Mexican,taqueria-and-deli-glorias-jersey-city-2,"117 Tonnelle Ave, Jersey City, NJ 07306","(40.7352069, -74.0671543)",41,4,7306
s33HF6gGTWo3D7QxBMv9ow,Mexican,cowgirl-new-york,"519 Hudson St, New York, NY 10014","(40.733805, -74.006488)",556,3.5,10014
VOAryQk18GIxwErygoranA,Mexican,charritos-hoboken-3,"121 Washington St, Hoboken, NJ 07030","(40.738116, -74.030436)",434,3.5,7030
4wDGKf3dsSo2b3svJHh-qw,Mexican,josefinas-mexican-restaurant-long-island-city-2,"36-01 10th St, Fl 1, Long Island City, NY 11106","(40.761385, -73.940646)",4,5,11106
IwCABldBA_oOg6S2LnAXYw,Mexican,takumi-taco-new-york-12,"230 Park Ave, New York, NY 10169","(40.7543951061432, -73.975995182991)",54,3,10169
sZPxl39jgDcxdOoES9Q7Hw,Mexican,my-ranch-taqueria-englewood-2,"134 Rt 4 E, Englewood, NJ 07631","(40.88346, -73.98919)",14,5,7631
izX40YJYnqBwlnhOEMcbEw,Mexican,tacos-juquilita-new-york-2,"310 Madison Ave, New York, NY 10016","(40.7501759, -73.978959)",10,4.5,10016
PsYY7NHs5cFEI5hW5IZUlg,Mexican,the-creek-and-the-cave-long-island-city-2,"10-93 Jackson Ave, Long Island City, NY 11101","(40.7432511476929, -73.9517892774468)",355,3.5,11101
Nj4x1DEPDk2gCxm3h_AkKw,Mexican,marias-bistro-mexicano-brooklyn-3,"886 5th Ave, Brooklyn, NY 11232","(40.651542, -74.003982)",237,3.5,11232
D37laxSajXqhhsaCYo4WSw,Mexican,taqueria-emilio-new-york,"563 W 207th St, New York, NY 10034","(40.8662220265057, -73.9201356056336)",35,4.5,10034
IybosF1HT_tp6e2Zqe2Jbg,Mexican,taqueria-lupita-bronx,"3550 E Tremont Ave, Bronx, NY 10465","(40.82996, -73.825798)",15,4,10465
JRiHG5F7Dc3Ce1YKBet3wA,Mexican,abajo-new-york,"301 Church St, New York, NY 10013","(40.7191772, -74.0043869)",7,3.5,10013
zv29TbzPs9-rD5ql0qWw5A,Mexican,the-shadmoor-new-york,"1066 2nd Ave, New York, NY 10022","(40.75866, -73.9655499)",226,4.5,10022
VUsjoFZ15OVQ4Ol7zt80zg,Mexican,la-lomita-mexican-deli-new-york,"3868 10th Ave, New York, NY 10034","(40.8641999, -73.91936)",23,4,10034
wflQFYM4PHZM5sfWXl0aOQ,Mexican,al-horno-lean-mexican-kitchen-new-york-13,"36 Lexington Ave, New York, NY 10010","(40.74004, -73.98453)",85,3,10010
eCD1l-Xx3QqnhrSsoccgMg,Mexican,tacocina-brooklyn,"25 River St, Brooklyn, NY 11249","(40.715238, -73.967644)",62,3.5,11249
_MwxN8ai-KUfLIG7_cPCUg,Mexican,taco-bell-cantina-new-york-5,"500 8th Ave, New York, NY 10018","(40.75307, -73.99261)",13,3,10018
Lq9HxEUrkceCUDut00qlHQ,Mexican,el-kucho-mexican-restaurant-brooklyn,"141 Wilson Ave, Brooklyn, NY 11237","(40.70073, -73.92551)",180,4,11237
t7xqAMBQNH4ppsPSOMzFyg,Mexican,treadwell-park-new-york,"1125 1st Ave, New York, NY 10065","(40.7614, -73.9609)",369,4,10065
LYDx1mo23fYTIUOpi7UojA,Mexican,lucio-angelita-taco-new-york,"E 50th St 3rd Ave, New York, NY 10022","(40.7558553459013, -73.970935231277)",5,4.5,10022
4xR2g3e_w9APSdvln8cwFw,Mexican,el-gallo-de-oro-jersey-city,"360 Ocean Ave, Jersey City, NJ 07305","(40.6983642578125, -74.0864791870117)",22,4.5,7305
MIaM6XD8nW-y89GaXxs-pw,Mexican,yolandas-tamales-new-york,"3380 Broadway, New York, NY 10031","(40.8213076768784, -73.9539987592992)",39,5,10031
Zjs9BS1R-BB1L4P_TRF46g,Mexican,la-avenida-new-york,"2247 1st Ave, New York, NY 10029","(40.79573, -73.93596)",77,4.5,10029
1vkYZbdwMpqteI8x_sS68g,Mexican,fast-and-fresh-burrito-deli-brooklyn,"84 Hoyt St, Brooklyn, NY 11201","(40.688096, -73.987033)",166,4,11201
z3JDfCqlwOTwhQrnPgYkDg,Mexican,arte-cafe-new-york-2,"191 7th Ave, New York, NY 10011","(40.74295, -73.99627)",52,4,10011
0Nu2kmbWnfP7GD-NZ5h3fw,Mexican,tacos-los-poblanos-brooklyn,"5320 5th Ave, Brooklyn, NY 11220","(40.643196, -74.012781)",34,4.5,11220
OGTtwoTfWAymjFjxMNQN4g,Mexican,mi-pequeño-mexico-newark-3,"81 Ferry St, Newark, NJ 07105","(40.73119, -74.16195)",144,4,7105
MNNpsRXe7Wt5m3Jla9Wk0w,Mexican,the-alcove-sunnyside,"41-11 49th St, Sunnyside, NY 11104","(40.7459065, -73.915103)",677,5,11104
0vlKdw90vkZzn-i9tk57mA,Mexican,off-the-grid-bar-and-grill-new-york,"3480 Broadway, New York, NY 10031","(40.8246, -73.95146)",64,4,10031
EzKvmyYk-7xQZ47Me-NDwg,Mexican,taco-today-new-york,"1659 1st Avenue, New York, NY 10028","(40.77726, -73.94932)",76,3,10028
snORfbD1AkFlRtlITvS_YQ,Mexican,mexico-2000-grocery-brooklyn,"367 Broadway, Brooklyn, NY 11211","(40.707683, -73.955017)",65,4,11211
b1YI5HyveAliyFh7Tuiszg,Mexican,cozumel-tortilla-new-york,"877 10th Ave, New York, NY 10019","(40.76944, -73.98867)",57,3,10019
qKqWyiI_LD3OU_gxBdhEoA,Mexican,compadres-restaurant-jamaica,"92-21 Liberty Ave, Jamaica, NY 11417","(40.6804085, -73.8461609)",50,4,11417
WyeBhonhjnjzzpuPJ1euvw,Mexican,la-chula-nyc-new-york,"89 E 42nd St, New York, NY 10017","(40.752901, -73.9773022)",70,3.5,10017
SP4bvMvxel_UPdof_er3HA,Mexican,taco-mahal-new-york,"73 7th Ave S, New York, NY 10014","(40.732337, -74.003303)",453,4.5,10014
G92jSUckfs4MhD6bGPyHow,Mexican,taqueria-diana-brooklyn,"367 Metropolitan Ave, Brooklyn, NY 11211","(40.71424, -73.95568)",47,3.5,11211
Ai2mbsb0cYZoMWC3DAAP3Q,Mexican,bklyn-burro-brooklyn-5,"922 Fulton St, Brooklyn, NY 11238","(40.6827188, -73.9640973)",89,3.5,11238
TleAd45T6-9TP7FBO19dww,Mexican,tri-mexican-tacos-new-york,"20th St & Broadway, New York, NY 10003","(40.73918, -73.98977)",9,4.5,10003
tK_4ECZ0EPIhW8588hfn5g,Mexican,el-nopal-restaurant-and-juice-bar-brooklyn,"631 5th Ave, Brooklyn, NY 11215","(40.663129, -73.9912745)",92,4,11215
DaZ7-WpvtPkZxViVzt9pnQ,Mexican,flaming-burritos-union-city,"4625 Park Ave, Union City, NJ 07087","(40.77843, -74.017)",164,3.5,7087
HqpG67tbPpOZfKfM60pWcA,Mexican,social-drink-and-food-new-york-5,"570 10th Ave, New York, NY 10036","(40.75912, -73.9956)",38,4,10036
1HPdyg0OLRkjHeixVmbu0Q,Mexican,cocina-del-sur-new-york-2,"40 W 38th St, New York, NY 10018","(40.7515296936035, -73.9846572875977)",89,4,10018
p3c3-cIIHjM090iZlA8WIQ,Mexican,estrellita-poblana-ii-bronx,"2819 White Plains Rd, Bronx, NY 10467","(40.8670645863417, -73.8675294497723)",109,3.5,10467
hOLv0a65RSb5QvFd0FrYjw,Mexican,taqueria-santa-fe-brooklyn,"214 Stanhope St, Brooklyn, NY 11237","(40.700351, -73.920546)",70,4.5,11237
iBm8YTqNwrddsxWdqLPK-A,Mexican,caracas-arepa-bar-new-york,"91 E 7th St, New York, NY 10009","(40.7269655, -73.9854223)",2514,4,10009
v9u61QOTbs6RqZC1iEQtRQ,Mexican,casa-lupita-bayonne,"1007 Broadway, Bayonne, NJ 07002","(40.6824438, -74.1029093)",63,4,7002
fHMJAA4zGq2XuuIB_EGUjw,Mexican,sabor-a-mexico-west-new-york-3,"5101 Bergenline Ave, West New York, NJ 07093","(40.7833137512207, -74.020751953125)",2,5,7093
4Fe6J1brxdVHdhFW1iKUlQ,Mexican,el-coyote-restaurant-jackson-heights-4,"80-18 Northern Blvd, Jackson Heights, NY 11372","(40.7552907510186, -73.8866319740258)",221,3,11372
BRqPr7YpcQCu23e5i__Frw,Mexican,orale-tacos-astoria,"23-23 30th Ave, Astoria, NY 11102","(40.7689108, -73.9256464)",35,4,11102
nBQX8KJy0jBeDQhX8LlYFQ,Mexican,montezuma-mexican-restaurant-bronx,"119 W Kingsbridge Rd, Bronx, NY 10468","(40.86868, -73.90185)",114,3,10468
YuBLRUuQ7J9rGZzrC91Qmg,Mexican,jicama-nyc-new-york,"New York, NY 10001","(40.71424, -74.00642)",13,2.5,10001
QH3VbBAf7MlePoaipxT4pA,Mexican,taqueria-kermes-ridgewood,"66-36 Fresh Pond Rd, Ridgewood, NY 11385","(40.70785, -73.89798)",369,4,11385
gQVXiIJxyT03Is4XeZrVbQ,Mexican,el-rey-del-sabor-new-york-3,"148 49th St, New York, NY 10022","(40.7566760156385, -73.9746434377878)",27,3.5,10022
Pikhqmsy370W2BXHnNfP0g,Mexican,taqueria-el-gallo-azteca-staten-island-2,"75 Victory Blvd, Staten Island, NY 10301","(40.63842, -74.07867)",108,4.5,10301
Ty80QDpzRrflPFJMULPtSw,Mexican,taco-bell-cantina-new-york-2,"840 8th Ave, New York, NY 10019","(40.7627823419428, -73.9855951851852)",30,4,10019
Fp2QuKOu_zCjOxbyCLfnjw,Mexican,el-rey-restaurant-astoria,"25-21 Astoria Blvd, Astoria, NY 11102","(40.77137, -73.92198)",70,3.5,11102
nnat3QDogbkOGWR00jfPqw,Mexican,taqueria-puebla-staten-island,"1285 Castleton Ave, Staten Island, NY 10310","(40.634014, -74.1256406)",17,4,10310
4yEZo9Ei4NZB8nUCCevKgg,Mexican,maizal-restaurant-staten-island-2,"990 Bay St, Staten Island, NY 10305","(40.61831, -74.06958)",227,3.5,10305
EZZh8594pRwAM1e_WVGeFA,Mexican,organic-mexican-food-new-york,"50th Street & 6th Ave, New York, NY 10020","(40.7598992013858, -73.9804509576337)",4,3.5,10020
uGUXV74PbdcYeHEqntDh2w,Mexican,hidalgo-mexican-food-astoria,"35-9 Vernon Blvd, Astoria, NY 11106","(40.7632870632524, -73.9415278658571)",20,4,11106
-u5usGYF-cLqf9FMmApinw,Mexican,cafe-11-11-brooklyn-5,"352 Broadway, Brooklyn, NY 11211","(40.70758, -73.9558796)",2,5,11211
-b3J-5K_beWyGxQ1Id7KQg,Mexican,jeepney-new-york,"201 1st Ave, New York, NY 10003","(40.730294, -73.9835395)",996,4,10003
qLUH_0H8ct_DTSqrjwd3DQ,Mexican,dorado-tacos-and-quesadillas-new-york-2,"570 Lexington Ave, New York, NY 10022","(40.75686, -73.97228)",9,3.5,10022
Pf3tk5fYN-GVxXWRokjIWg,Mexican,colonia-verde-brooklyn,"219 Dekalb Ave, Brooklyn, NY 11205","(40.6897354125977, -73.970703125)",144,4,11205
JXcYD52B4190gIh6_RSXCg,Mexican,lillys-craft-and-kitchen-new-york,"675 9th Ave, New York, NY 10036","(40.76138, -73.99071)",765,4,10036
9Uz4-RJQ0diKc7VyJwMCNw,Mexican,la-colonia-bronx,"594 Morris Ave, Bronx, NY 10451","(40.8183719982828, -73.9222443848848)",8,4.5,10451
D4tGzWIAM7Z3HNoNxPS2Gw,Mexican,el-burrito-nacho-brooklyn,"1636 Broadway, Brooklyn, NY 11207","(40.68465, -73.91406)",49,4,11207
SbSfNyGKyarQC-ixuIn7fw,Mexican,lasiaf-tacos-brooklyn,"2368 Flatbush Ave, Brooklyn, NY 11234","(40.612299, -73.925793)",39,3.5,11234
iUsk8CPoDyoBmwVdU1_9QQ,Mexican,sidewalk-tacos-new-york-3,"Bleecker & Thompson, New York, NY 10012","(40.7284088, -73.9996719)",27,4,10012
J7hRmPAGnOcd2OJsN_eV9g,Mexican,el-mariachi-restaurant-woodside,"6712 Roosevelt Ave, Woodside, NY 11377","(40.7460442, -73.8978364)",45,4,11377
L3ekOOsyK_HfFrf5MzQA_w,Mexican,taqueria-diana-new-york-7,"69 Clinton St, New York, NY 10002","(40.71936, -73.98512)",45,3,10002
GauXFEjAMUY1cy-Hr3aWuA,Mexican,mezcal-kitchen-jc-jersey-city,"665-A Newark Ave, Jersey City, NJ 07306","(40.73428, -74.0591)",32,4,7306
bl4yPiWAre56vxbiRpdAkQ,Mexican,taqueria-los-jarritos-new-york,"121 Nagle Ave, New York, NY 10040","(40.86061, -73.92697)",29,4,10040
rKhwtWGawgIXnTVW3Nl3YA,Mexican,taco-bar-new-york-2,"358 Bowery, New York, NY 10003","(40.727023, -73.9918770865082)",67,3.5,10003
R4-Y6ogPoGUkvDlRLAfOgg,Mexican,acento-latin-kitchen-and-bar-astoria,"33-06 Ditmars Blvd, Astoria, NY 11105","(40.7752594932846, -73.9094452481536)",35,4.5,11105
EYzO2CoT5SppebYMxNxzyg,Mexican,vista-hermosa-mexican-grill-ridgefield-park,"35 Ridgefield Ave, Ridgefield Park, NJ 07660","(40.84836, -74.02645)",47,3.5,7660
cUyfnb3E7HvzNfbTgTjl_Q,Mexican,despaña-new-york-2,"408 Broome St, New York, NY 10013","(40.7210686, -73.9979083)",545,4.5,10013
r3bwyyc48GoqIFYLd4gOXw,Mexican,casa-masa-new-york,"200 Liberty St, Winter Garden Promenade, New York, NY 10281","(40.710645, -74.015555)",3,3,10281
0yMlU3xbdawYFXmjNc0dhw,Mexican,the-harrow-new-york-new-york,"720 10th Ave, New York, NY 10019","(40.76419, -73.99182)",131,4.5,10019
x4W0rufd01dP8ieMhlTqmQ,Mexican,dos-toros-taqueria-new-york-29,"668 6th Ave, New York, NY 10010","(40.7413, -73.99359)",48,3.5,10010
s3VRd36vPO4RNrm4XNQDWg,Mexican,san-josé-tulcingo-deli-grocery-bronx,"109 E 153rd St, Bronx, NY 10451","(40.8241674799833, -73.9279800807582)",20,4.5,10451
YYdJaXoTK6Owv2I4l3u_PA,Mexican,estrellita-poblana-taqueria-express-bronx-3,"5975 Broadway, Bronx, NY 10471","(40.8897, -73.89853)",11,4.5,10471
veeKjzzHsO9e4wKLxpuhtQ,Mexican,el-rey-del-taco-truck-astoria-2,"33-01 30th Ave, Astoria, NY 11103","(40.76622, -73.91933)",465,4.5,11103
IB70C-UCgiLAi0-vkYzOng,Mexican,mi-rancho-teaneck-2,"299 Queen Anne Rd, Teaneck, NJ 07666","(40.8739891, -74.0207977)",81,3.5,7666
QlIVC8__DE4R6IRJrf-CVQ,Mexican,mi-tierra-restaurant-brooklyn-2,"732 Classon Ave, Brooklyn, NY 11238","(40.6751313899333, -73.9601259960482)",26,4.5,11238
vZE7WQQZaxQRJ0eOaAAItQ,Mexican,district-m-new-york,"700 8th Ave, New York, NY 10036","(40.758715, -73.9882839)",60,4,10036
xBx9GgsH2Npbcp7foPobQA,Mexican,castros-restaurant-brooklyn,"511 Myrtle Ave, Brooklyn, NY 11205","(40.6938559, -73.964426)",262,3.5,11205
oYmpJ1OXiYGr5IYSxlmGcw,Mexican,seis-vecinos-restaurant-bronx-2,"640 Prospect Ave, Bronx, NY 10455","(40.81533, -73.90317)",55,4,10455
VJyV-w2BBGTpMOBEzqvfNg,Mexican,fridas-favorites-new-york,"476 5th Ave, New York, NY 10018","(40.753204, -73.982269)",1,4,10018
JHj7yzHWCDVFo-2z1RVamA,Mexican,fatty-daddy-taco-brooklyn-4,"7720 3rd Ave, Brooklyn, NY 11209","(40.62958, -74.02873)",12,5,11209
J4pAppaiXwCkbLOGc4wHww,Mexican,raines-law-room-new-york,"48 W 17th St, New York, NY 10011","(40.73869, -73.99462)",1393,4.5,10011
StpOKezaW-AyN2xA1EJKvw,Mexican,victors-cafe-new-york-6,"236 W 52nd St, New York, NY 10019","(40.7629499, -73.98403)",1354,4,10019
9BzRiWO6PSdR-l3dzCm3VA,Mexican,buceo-95-new-york,"201 W 95th St, New York, NY 10025","(40.793571, -73.971058)",411,4,10025
e9nKK7tldpI2o_9eHZ2y6g,Mexican,masa-y-agave-new-york-2,"41 Murray St, New York, NY 10007","(40.71409, -74.00903)",6,3.5,10007
unWoFZeSWa0DK1YMekO_Uw,Mexican,trademark-taste-grind-new-york-2,"38 W 36th St, New York, NY 10018","(40.7502555847168, -73.9854583740234)",572,4.5,10018
VxfrYW5Ha8jMDt3CCudLfg,Mexican,aroma-a-mexico-taqueria-brooklyn-2,"568 4th Ave, Brooklyn, NY 11215","(40.66637, -73.99246)",55,3.5,11215
sGqKDtizXj3tg9jnAc9FeQ,Mexican,k-rico-steakhouse-new-york,"772 9th Ave, New York, NY 10019","(40.76438, -73.9880699)",527,4.5,10019
hRiemFSaUuTuYexm1dvu0g,Mexican,cafe-los-arcos-brooklyn,"255 A Bushwick Ave, Brooklyn, NY 11206","(40.7072619, -73.9395899)",86,3.5,11206
dlPGWZdnYiOuwuS9u_CbGA,Mexican,terrific-wings-tacos-and-things-new-york,"1901 Lexington Ave, New York, NY 10035","(40.8000680303579, -73.9404931291938)",27,3.5,10035
QqYR48m1nJ8OtkZ715HXGg,Mexican,rodriguez-productos-mexicanos-bronx,"190 E 166th St, Bronx, NY 10456","(40.83147, -73.91873)",5,4.5,10456
tfJ7mBlkTSZQoQ3F7KaGpg,Mexican,taquiera-el-paisa-ii-brooklyn,"324 Suydam St, Brooklyn, NY 11237","(40.7033081, -73.9222031)",2,4,11237
AStYD2Uo6NR1gzZ0xXrn9g,Mexican,el-sabroso-new-york,"265 W 37th St, New York, NY 10018","(40.7540843452975, -73.9914900079345)",135,4,10018
6gl5cTB4mqpIbN2pIwD6hA,Mexican,city-tamale-bronx-3,"1316 Oak Point Ave, Bronx, NY 10474","(40.81029, -73.88465)",29,5,10474
OGM4aom3HmTGV10WN_zW1w,Mexican,bellas-place-restaurant-jamaica,"87-77 Sutphin Blvd, Jamaica, NY 11435","(40.7051440103469, -73.8093066215515)",44,4,11435
mqlmAxvp0b1jEL-mWN4dVg,Mexican,freedom-mexican-restaurant-brooklyn,"679 5th Ave, Brooklyn, NY 11215","(40.661594, -73.992858)",10,3.5,11215
SfPw0ZGXrqvcq_xLGSFuhA,Mexican,la-cueva-fonda-mexicana-bronx,"835 E 152nd St, Bronx, NY 10455","(40.81533, -73.90412)",13,4,10455
cQGW6BWU6lppWVSwlFBDgA,Mexican,cinco-de-mayo-bronx,"837 Washington Ave, Bronx, NY 10451","(40.8225131696248, -73.9115964114002)",93,3.5,10451
toxwdOCz37bX5dJ_O1h2Ew,Mexican,sugarcane-raw-bar-grill-brooklyn-7,"55 Water St, Brooklyn, NY 11201","(40.703799, -73.992343)",348,4,11201
3oDDddw8eggbiEkthCRK1w,Mexican,la-mexicana-new-york,"61 Charlton St, New York, NY 10014","(40.7272383570671, -74.0058897435665)",3,3.5,10014
UOYlGfGJgKvzvj16zrVuig,Mexican,azumma-new-york-3,"265 Canal St, New York, NY 10013","(40.71897, -74.00102)",10,4,10013
xNgaGyePJ7fyZ9D0J74-3A,Mexican,east-la-hoboken,"508 Washington St, Hoboken, NJ 07030","(40.74258, -74.02966)",360,3,7030
5Ia7a72M6b8ht88mD_E3-A,Mexican,viva-toro-brooklyn,"188 Berry St, Williamsburg, Brooklyn, NY 11249","(40.7166, -73.96136)",452,3,11249
Ly-0vKFgGSn9PsHsPEk5gw,Mexican,tio-pepe-new-york,"168 W 4th St, New York, NY 10014","(40.732006072998, -74.0016479492188)",407,3.5,10014
_VXlKJEUEoP0wG6ZxruteQ,Mexican,sidewalk-tacos-new-york,"2163 2nd Ave, New York, NY 10029","(40.79409, -73.94026)",60,4.5,10029
TV_rsstsxdcFh_YmaSSv_g,Mexican,jalisco-tacos-bronx,"214 St Anns Ave, Bronx, NY 10454","(40.80622, -73.91748)",16,4,10454
Gwi51JUxbKT1Eg-C3JrxRQ,Mexican,la-loba-cantina-brooklyn-2,"709 Church Ave, Brooklyn, NY 11218","(40.64577, -73.97288)",97,4,11218
ePdAQHh3ZlktMZ4YTLWpwg,Mexican,tacos-juquilita-new-york,"28TH Street And 6th Ave, New York, NY 10001","(40.7460399717093, -73.9905200153589)",5,4.5,10001
_URXTaYBbd2XX5qJbDkKAg,Mexican,taco-morelos-brooklyn,"N 7th And Bedford Ave, Brooklyn, NY 11211","(40.71783, -73.95773)",84,4,11211
eTWPn3e-BVBAjXKLDlB84A,Mexican,lobo-loco-brooklyn,"8530 3rd Ave, Brooklyn, NY 11209","(40.6235482129985, -74.0310907468305)",241,3,11209
aEUpKly4I9rJillI_i-2AA,Mexican,el-nuevo-azteca-bronx,"134 E 170th St, Bronx, NY 10452","(40.83905, -73.91509)",4,4,10452
